Unique_ID,Patient_BSN,Age,Gender,Medical_Department,Length_of_Stay,Admission_Day,Admission_Month,Admission_Hour,Day_of_Week,Diagnosis_Code,Treatment_Cost,Height_cm,Weight_kg,BMI,Previous_Admissions_Count,Insurance_Level,Systolic_BP,Diastolic_BP,Heart_Rate,Temperature_C,Respiratory_Rate,Oxygen_Saturation,Blood_Glucose,Cholesterol_Total,Cholesterol_LDL,Cholesterol_HDL,Hemoglobin,White_Blood_Cell_Count,Platelet_Count,Creatinine_Level,Liver_Enzyme_ALT,Medication_Count,Lab_Test_Count,Imaging_Study_Count,Surgery_Count,ICU_Days,Physical_Therapy_Sessions,Rehabilitation_Sessions,Pain_Score_Admission,Pain_Score_Discharge,Complication_Score,Readmission_Risk_Score,Treatment_Success_Score,Patient_Satisfaction,Staff_Satisfaction,Blood_Transfusion_Units,Number_of_Visitors,Follow_up_Appointments,Room_Type,Waiting_Time_Minutes,ER_Time_Minutes,Emergency_Level,ICU_Need,PT_Need,Transfusion_Need
344,522515,62,0,1,7,12,11,9,2,5,7447,163,91,19,0,4,130,75,70,37,19,95,138,177,113,48,12,4914,198780,1,27,5,2,1,1,0,2,0,3,3,1,53,92,40,61,0,7,2,3,28,58,1,1,1,1
345,768234,52,1,4,4,19,12,18,5,3,5939,165,52,25,0,3,120,83,73,36,16,95,124,180,104,49,14,6420,166191,0,16,0,8,1,1,0,1,0,7,7,2,54,73,65,90,2,4,2,2,22,104,2,0,0,1
346,478480,55,1,5,12,30,12,5,6,4,2511,180,62,28,0,1,107,76,74,36,12,94,114,171,143,44,15,5405,209378,2,10,4,6,1,2,0,6,0,9,9,1,35,99,58,87,2,2,1,3,20,98,3,1,1,1
347,132711,56,1,5,8,29,3,16,5,2,5162,155,67,23,2,4,129,81,97,36,18,96,117,204,116,48,16,7283,270111,2,27,5,4,3,0,1,5,1,4,1,2,50,56,53,59,2,3,0,3,30,75,2,0,0,1
348,891971,65,1,4,2,2,12,6,1,6,6272,187,67,18,2,3,140,77,71,37,13,95,131,181,114,36,9,8598,132897,0,18,3,3,1,1,0,1,0,8,8,1,57,79,58,73,0,0,4,2,21,37,1,1,1,1
349,601157,57,1,2,5,7,1,13,2,5,4224,167,55,23,1,2,139,63,88,36,13,96,120,186,126,51,16,7271,301599,0,47,2,8,1,0,0,2,0,6,4,1,75,100,85,84,0,4,2,2,9,22,1,0,1,1
350,284423,57,0,1,1,14,10,13,1,2,7255,181,99,25,0,3,107,80,82,37,18,94,105,251,84,63,15,6804,294206,1,22,4,0,2,1,2,3,2,6,4,1,12,90,89,90,0,2,2,1,45,10,1,1,1,0
351,616349,78,0,3,1,24,4,2,5,6,8278,186,94,24,1,1,111,78,76,37,14,97,100,192,91,34,13,5603,316144,0,23,2,4,3,0,1,5,0,9,8,2,75,79,68,81,0,3,1,1,53,11,2,1,0,0
352,803714,61,1,4,1,14,10,8,5,1,5442,168,105,18,1,1,103,78,83,37,15,93,112,179,80,47,12,6930,187554,2,18,4,3,1,0,1,2,1,4,3,1,69,82,64,81,0,0,1,3,7,86,2,1,0,1
353,757917,55,0,2,5,16,2,23,7,3,1684,164,49,25,0,2,126,82,52,37,17,95,85,126,103,70,11,5490,308534,0,41,1,2,2,0,3,0,2,4,2,1,30,89,100,78,1,5,2,2,49,75,1,0,1,0
354,924792,57,0,2,1,29,9,7,4,3,5007,163,69,21,0,3,135,81,82,36,12,98,123,205,86,62,12,7917,290093,0,33,2,2,2,2,0,0,3,8,5,2,96,100,100,73,0,4,2,1,54,86,1,0,0,0
355,837378,71,0,5,1,29,6,9,5,6,4524,156,121,23,0,3,141,82,83,37,14,100,98,140,100,52,12,5391,193299,0,31,3,7,1,0,0,3,1,2,0,1,28,96,73,78,0,4,2,2,47,75,2,1,1,1
356,233272,64,0,5,6,25,1,12,4,4,3568,177,64,22,0,4,130,84,82,37,10,96,78,226,93,46,14,7354,226585,1,34,4,3,1,1,3,0,0,4,3,3,26,83,72,80,1,4,1,3,8,120,1,1,0,1
357,867836,65,1,2,4,30,8,3,6,1,5307,156,59,17,0,4,90,77,69,35,17,97,94,198,148,36,12,8794,285123,0,39,2,2,1,0,0,4,1,6,5,1,63,63,65,70,2,4,2,2,24,113,1,0,0,0
358,802335,61,1,4,5,10,8,23,7,1,4948,176,83,22,1,4,128,60,75,35,14,95,110,104,82,54,13,7449,218222,0,19,4,4,1,0,2,2,1,2,0,1,64,93,72,81,1,4,1,2,23,79,2,1,1,0
359,907789,55,1,4,4,26,4,10,2,1,4861,174,86,18,0,1,111,84,72,38,13,93,81,179,115,41,13,7158,300244,2,27,6,6,3,0,0,1,2,1,0,1,52,63,89,88,2,4,3,1,4,41,2,1,1,0
360,743409,61,1,1,1,8,4,12,4,1,6422,173,71,25,0,4,108,84,74,38,15,96,138,100,108,46,15,6684,204794,3,25,7,6,0,1,4,2,1,5,4,3,64,77,95,71,1,5,1,1,0,63,1,0,1,0
361,177505,47,1,3,5,10,4,0,6,1,9628,163,75,26,2,3,125,91,90,36,15,94,120,201,143,48,18,7115,261036,0,33,0,4,1,0,0,0,0,7,4,3,56,86,86,84,1,4,2,1,25,37,2,1,0,0
362,102869,52,0,5,3,7,9,15,4,6,3092,141,66,28,0,3,142,74,90,36,18,100,88,205,88,34,15,9751,171636,0,24,1,5,3,0,0,0,1,3,0,2,52,91,74,59,0,4,0,1,13,88,2,1,1,1
363,881474,63,1,2,2,17,8,7,4,4,4888,176,96,33,0,2,118,85,86,37,14,95,72,228,114,53,12,7639,288007,1,29,5,8,2,1,3,0,1,4,2,0,49,78,82,52,1,3,2,2,22,33,1,0,0,0
364,554351,69,1,3,3,22,11,14,7,6,500,177,77,20,1,3,105,76,72,37,19,96,97,227,113,52,16,8324,173981,0,27,1,5,2,1,1,0,0,4,1,5,39,100,76,74,0,3,2,3,33,55,2,1,0,0
365,412252,50,1,4,6,5,6,2,6,1,6587,164,52,25,0,2,128,69,66,38,18,99,82,200,91,48,15,7872,296041,0,26,4,4,1,0,0,1,1,4,4,2,65,71,90,100,0,2,1,2,53,12,2,1,1,0
366,736584,65,0,4,4,9,11,19,5,5,4509,154,71,17,0,1,113,87,71,35,15,98,92,204,102,44,12,9767,201967,0,31,2,6,2,0,0,1,2,3,1,0,39,75,68,99,0,4,2,2,41,89,3,0,0,0
367,718467,73,0,5,6,12,5,11,5,4,3681,184,69,23,1,1,110,68,88,36,16,95,102,202,106,37,14,4368,194724,1,20,1,6,2,1,1,3,0,2,2,2,20,81,42,67,0,0,3,2,11,64,1,1,1,0
368,190272,65,0,3,1,22,3,22,6,6,6833,183,96,22,1,1,100,77,56,36,18,99,107,239,90,50,16,4933,264545,3,20,2,4,0,1,1,2,0,7,4,2,78,91,63,84,1,7,2,3,44,71,2,0,1,1
369,138467,65,1,5,4,19,5,15,1,1,7346,169,60,17,1,2,122,91,80,35,15,98,95,160,117,66,15,6779,265223,1,32,1,2,1,0,0,0,0,3,1,2,37,98,59,90,0,3,2,1,23,53,1,1,0,0
370,909760,67,1,5,6,3,1,3,2,4,4678,155,76,20,2,4,115,77,85,36,18,100,128,242,105,52,15,6559,260856,2,10,1,4,3,1,2,3,1,9,9,0,45,83,48,58,0,2,1,1,25,35,1,1,1,0
371,977844,84,1,1,7,15,10,18,1,6,6914,177,66,23,0,3,115,67,82,35,13,98,97,191,141,52,18,5497,193216,0,29,2,2,0,1,2,1,0,1,0,3,61,71,91,80,1,2,2,2,31,103,1,1,1,1
372,580047,64,0,5,3,20,4,17,4,5,2087,152,84,21,2,1,114,95,82,36,12,100,73,209,116,68,12,8472,220128,1,22,5,6,1,1,2,3,0,7,6,1,48,62,64,67,0,4,0,2,22,59,1,1,0,1
373,759347,63,0,3,4,6,6,17,1,6,500,159,80,25,0,1,148,84,50,37,13,97,92,190,131,55,11,6555,261510,0,30,0,2,0,1,0,3,3,6,6,4,68,69,49,44,0,4,2,1,44,94,3,1,1,0
374,158871,90,0,3,5,10,2,14,5,4,8794,173,53,18,1,2,98,70,64,37,16,97,111,188,95,22,14,6998,308158,1,12,3,10,1,1,1,6,0,8,5,0,39,72,42,95,1,4,1,1,51,77,1,1,1,0
375,228391,66,1,4,1,29,1,16,5,6,6959,182,66,24,1,2,118,95,71,36,15,95,71,194,150,46,12,7780,330441,2,10,3,5,1,0,2,1,0,7,4,2,59,100,84,100,0,0,2,1,29,95,1,1,0,1
376,539430,57,1,5,5,24,12,18,4,6,5511,184,91,27,1,3,103,87,63,37,16,93,99,212,130,48,15,6402,201809,0,36,4,1,0,0,0,0,1,8,6,1,55,75,87,61,2,2,3,1,65,22,2,0,1,0
377,710704,45,1,5,6,3,5,14,2,4,5616,176,40,21,0,3,135,92,75,37,13,97,89,222,120,54,13,4105,310335,0,31,3,1,0,0,1,2,2,5,4,2,41,86,71,57,0,2,3,3,48,39,2,1,0,0
378,956703,64,0,4,3,29,10,4,4,1,3294,188,72,26,0,2,147,104,63,37,17,94,92,174,112,37,16,6667,243260,1,13,4,4,0,1,0,3,1,7,5,1,76,68,56,95,0,6,2,3,45,50,2,1,0,1
379,930496,73,0,3,7,8,7,17,5,1,5163,181,69,27,2,3,111,86,59,36,12,97,96,211,114,59,13,7082,186458,0,26,0,4,2,0,0,0,2,7,5,1,70,67,46,67,1,3,0,1,10,89,2,1,0,0
380,356687,73,1,4,1,2,7,23,4,6,6327,166,62,21,1,4,133,70,90,37,14,96,102,144,100,48,10,7909,153446,1,26,2,6,3,0,0,1,2,3,1,0,48,66,46,54,0,1,3,1,37,89,1,1,1,0
381,825451,89,0,1,3,5,9,7,3,6,6429,163,75,28,3,4,115,93,77,35,14,98,86,238,103,65,15,7266,186820,0,26,0,3,1,2,3,0,0,7,4,1,0,69,100,82,0,3,3,1,47,87,1,0,0,0
382,207450,59,1,4,5,23,1,22,7,1,4316,176,59,26,1,1,99,69,68,36,16,97,114,188,86,59,13,5255,234455,0,23,0,4,1,1,0,0,1,3,2,2,62,80,78,76,0,3,1,1,47,85,4,1,0,1
383,271890,75,1,2,12,23,3,7,4,5,6641,179,88,26,1,3,136,73,87,37,19,96,136,184,80,38,11,6055,248777,0,32,2,3,1,1,4,1,0,6,5,1,44,95,56,100,0,2,3,3,33,76,3,1,1,1
384,538741,55,1,3,2,5,12,20,2,3,6124,185,74,29,0,4,138,85,58,36,17,99,85,178,154,42,13,5395,211244,0,23,0,8,1,0,0,0,2,6,4,3,63,97,77,67,0,2,2,1,13,38,1,1,1,0
385,381974,62,0,2,5,12,3,7,3,2,5510,180,61,25,0,3,121,67,86,38,18,99,71,153,131,52,15,4752,278373,1,24,6,6,2,1,0,2,0,7,5,2,26,79,55,68,1,2,1,3,15,80,2,1,1,0
386,500109,63,0,1,8,7,2,22,5,1,2325,170,79,30,0,2,116,85,83,36,17,97,67,205,133,55,13,6756,172406,1,12,5,4,2,0,2,2,0,6,5,1,43,100,70,83,0,3,2,1,13,59,1,1,0,0
387,216381,55,0,3,4,27,7,13,5,1,4291,161,45,23,1,3,131,73,74,38,16,95,105,154,154,49,11,9116,303426,1,33,1,4,2,1,3,4,2,7,6,2,54,77,84,58,1,3,2,1,14,64,2,1,0,0
388,573125,52,1,2,2,6,10,17,6,3,7470,170,40,17,0,2,115,86,88,35,14,94,115,175,111,58,16,5011,232156,1,30,0,5,0,2,0,0,0,6,4,0,33,61,64,100,0,0,2,2,48,111,1,0,0,1
389,671621,62,0,5,7,23,4,4,3,2,2491,171,40,27,0,1,121,82,86,38,15,96,78,161,114,37,13,10848,342993,2,10,1,4,1,0,1,2,0,5,3,1,61,96,57,63,3,4,0,2,36,103,2,1,0,1
390,234508,48,1,3,9,25,6,0,1,2,4708,157,97,26,1,3,144,81,71,38,21,97,92,156,123,79,14,4000,263749,0,45,2,5,2,0,0,0,2,4,2,0,70,100,100,67,1,2,2,2,47,62,1,1,0,1
391,829650,57,0,5,1,14,4,9,3,1,5562,157,59,25,1,3,115,77,61,35,14,94,132,160,93,49,12,6208,305183,1,10,5,4,2,1,4,1,2,3,1,0,70,68,78,100,1,0,3,3,42,38,2,0,1,1
392,962645,66,1,4,8,30,3,19,1,3,6544,167,83,26,1,4,115,81,85,37,20,93,115,236,108,56,16,6073,255513,0,41,1,2,3,2,0,6,1,4,3,2,43,52,59,84,1,6,2,1,15,146,1,0,1,1
393,499111,65,0,4,7,19,3,22,1,6,6547,175,100,23,0,1,90,77,84,37,22,97,60,217,101,54,16,7382,225614,1,44,2,5,0,0,4,2,1,6,5,2,39,85,100,75,1,4,3,2,36,60,1,0,0,0
394,250810,60,0,4,3,10,12,3,2,5,3982,190,64,27,0,1,115,82,54,35,10,99,66,153,100,39,14,7152,177454,2,40,5,4,2,0,1,0,1,7,5,1,67,85,97,100,0,4,1,3,37,16,1,1,0,0
395,392890,50,1,1,1,23,11,5,7,4,6893,168,73,24,2,3,129,86,57,37,14,96,103,225,118,67,12,6801,204121,0,41,4,6,2,2,1,0,1,6,3,3,51,71,52,50,0,1,2,2,52,77,1,0,0,0
396,673665,68,1,5,7,18,9,2,4,6,4006,171,63,17,0,3,124,101,68,38,17,98,109,283,133,41,12,5597,252106,1,35,5,1,2,2,0,2,0,6,4,2,34,79,78,100,2,2,3,3,39,76,1,0,1,1
397,940477,62,1,3,5,20,3,11,1,2,7461,165,40,25,0,3,137,73,80,36,20,100,123,198,90,40,11,7927,215019,0,25,4,8,2,0,2,2,0,2,1,0,66,89,79,83,2,1,3,2,15,69,1,0,1,1
398,460032,74,0,5,2,2,10,14,5,5,5131,178,74,29,0,2,127,79,72,38,17,99,64,184,91,52,11,7071,225214,0,14,4,2,3,2,0,0,0,4,1,0,66,67,28,100,0,6,1,1,26,31,1,1,0,0
399,469599,64,0,4,1,19,3,11,5,3,4716,176,60,16,0,3,111,60,76,36,16,98,123,144,140,64,17,6141,223648,2,28,0,5,3,0,1,1,0,8,8,3,67,86,92,75,0,3,3,3,24,24,1,1,1,1
400,760960,67,0,4,7,19,11,8,1,6,2816,170,78,24,0,4,100,96,84,36,18,93,105,237,115,52,13,7320,217850,0,18,2,5,1,0,0,0,0,3,1,3,62,84,70,80,1,3,3,2,48,56,3,1,1,1
401,850020,51,1,1,1,5,6,4,2,2,7252,171,84,24,0,4,129,70,69,37,10,98,86,211,121,66,14,7596,241851,2,30,3,3,2,1,0,1,2,7,5,1,76,76,49,78,1,5,2,2,13,11,3,1,0,1
402,979611,44,1,3,5,13,3,4,4,5,3796,175,55,27,2,4,131,84,84,37,11,96,109,169,101,42,14,7826,305940,0,13,1,6,1,1,0,0,0,5,3,0,57,97,81,87,1,5,1,1,23,105,2,1,1,1
403,271836,59,0,1,5,14,8,20,5,1,7898,196,60,30,1,2,104,68,85,38,15,96,108,214,88,41,15,8195,226615,0,34,5,0,4,1,4,1,1,1,1,0,39,41,76,54,1,2,2,1,0,57,2,1,1,1
404,829903,62,0,5,6,25,1,13,1,6,5490,178,47,26,0,2,107,62,82,36,16,98,88,132,148,39,17,6291,229103,0,27,0,4,1,0,0,2,0,2,1,0,17,63,53,82,0,4,2,3,37,48,2,0,0,0
405,145714,57,1,4,5,28,2,22,6,2,4067,177,60,22,0,1,139,60,67,36,14,96,77,218,97,55,13,5620,285212,1,27,2,7,1,1,0,0,1,7,6,2,57,66,73,77,2,2,0,1,33,54,2,0,1,1
406,727234,66,0,1,3,26,4,6,7,4,3935,175,80,25,0,2,125,93,68,37,16,93,64,207,101,75,12,4465,312287,0,17,2,3,1,2,0,4,0,3,3,1,38,62,100,94,1,0,3,3,41,26,3,0,0,0
407,996048,64,0,5,4,14,2,14,2,1,3488,165,52,19,1,2,116,66,69,35,18,95,108,191,132,64,13,8313,282874,1,26,0,5,1,1,0,4,0,5,2,0,41,73,58,100,2,2,2,1,0,35,1,1,0,0
408,730271,70,1,2,4,14,2,19,6,3,789,182,70,27,0,4,121,75,65,35,19,98,129,193,123,31,14,8591,263096,0,37,5,2,1,3,0,0,1,5,4,1,51,76,71,79,1,3,1,3,24,10,1,1,0,1
409,566960,62,0,3,6,7,4,16,1,4,6583,181,70,21,0,1,103,85,65,37,20,99,126,126,119,51,9,7299,283270,0,16,3,4,3,0,2,3,1,6,5,1,9,79,68,100,0,4,0,1,28,54,3,1,0,0
410,811851,89,1,2,6,22,1,9,7,5,5041,160,46,28,0,2,115,78,84,38,12,99,101,215,92,50,15,5311,311174,1,20,0,4,0,0,2,3,0,9,7,0,71,100,100,85,0,1,5,1,21,66,1,0,0,1
411,224123,58,1,2,1,5,4,22,4,6,3910,157,45,18,1,1,141,84,71,36,17,95,67,215,145,36,11,9315,260758,1,38,7,7,2,2,3,1,1,5,4,1,53,91,61,71,0,5,2,2,7,20,4,1,1,1
412,405628,67,1,3,10,21,8,15,3,2,5671,158,71,20,0,2,115,60,70,35,13,94,98,176,92,57,13,7244,216954,1,13,1,3,2,1,0,3,2,5,4,2,22,68,100,94,1,2,0,1,0,36,1,0,1,1
413,182989,64,0,1,7,19,10,14,4,5,6832,160,80,21,0,2,133,82,59,35,19,96,109,158,96,54,10,9265,286777,2,16,0,2,2,1,2,2,1,8,6,1,64,76,79,66,0,1,1,3,77,26,2,0,1,1
414,398356,50,0,4,4,19,6,10,6,4,4824,160,40,22,2,4,109,90,65,37,15,99,109,204,91,50,14,9136,293415,0,23,1,3,3,0,2,0,1,9,8,2,29,64,79,100,1,4,3,2,0,61,1,0,1,0
415,929957,55,1,2,2,20,11,10,4,1,6473,169,71,24,1,2,100,77,92,37,16,97,88,183,97,58,16,7363,218130,0,19,3,6,2,1,2,3,0,5,5,0,83,86,58,76,1,2,1,3,16,82,3,0,0,0
416,278274,77,0,2,4,10,12,18,5,5,6775,157,82,25,0,2,126,79,60,37,18,100,102,175,110,54,14,6270,157232,1,25,7,7,2,0,0,0,0,8,5,1,28,64,100,100,1,4,1,3,31,10,1,1,0,0
417,787995,65,0,3,2,13,3,3,3,1,4335,154,59,25,2,2,109,80,81,37,14,96,88,134,139,54,12,7585,322569,1,10,5,4,1,0,0,1,0,5,5,2,61,95,76,79,0,0,3,2,29,45,2,1,1,0
418,425352,62,0,4,10,14,7,20,6,4,821,164,72,17,3,4,105,80,72,37,19,97,117,189,104,57,16,6401,295772,1,21,0,4,0,0,0,1,3,8,5,0,34,86,82,71,1,1,0,1,31,90,1,0,0,1
419,920260,58,1,3,5,3,3,20,2,4,3186,184,50,28,0,4,127,70,65,35,18,100,100,166,93,58,14,4804,230630,1,23,4,4,1,0,0,4,0,0,0,1,21,87,83,85,1,0,1,3,0,81,1,0,0,0
420,511927,48,0,2,3,9,7,3,5,1,8937,170,83,20,0,1,142,78,53,36,18,98,103,192,112,36,14,7430,177667,0,33,2,2,2,0,2,1,2,2,0,0,56,68,71,59,0,6,3,1,16,65,1,1,0,0
421,889852,51,1,2,7,23,3,4,7,5,3359,170,94,27,1,1,150,70,96,37,19,96,110,201,104,60,14,7788,200361,0,23,3,3,2,1,0,3,0,6,6,0,53,55,100,85,0,6,1,2,34,51,2,0,1,1
422,983184,66,1,4,5,29,5,13,7,3,5960,169,59,29,1,3,136,76,77,36,11,97,96,173,95,44,10,9095,313437,0,17,1,2,1,0,3,1,2,6,6,2,55,100,78,84,0,1,2,1,25,10,1,0,0,1
423,231373,65,0,1,6,18,9,19,1,3,2883,172,73,23,1,1,112,85,72,37,13,99,94,170,81,20,17,4818,259966,1,21,0,8,1,0,3,2,2,8,6,2,50,88,84,74,0,0,2,1,56,21,1,0,0,1
424,538452,60,1,2,8,2,6,0,1,3,4747,160,62,23,1,4,101,60,73,38,13,100,82,175,119,50,14,8097,302206,0,28,4,7,1,1,1,5,0,7,6,0,30,81,78,75,3,0,1,1,11,88,2,0,0,1
425,215294,65,0,2,1,24,3,10,3,3,7758,172,76,26,1,3,144,72,74,38,17,99,64,178,89,33,12,9257,260484,1,19,5,6,2,0,1,1,1,8,7,3,21,78,87,100,0,5,3,2,47,27,1,1,1,1
426,559451,72,1,4,1,25,5,11,4,6,5415,175,69,24,2,2,106,74,67,36,19,94,75,202,104,35,18,8017,348422,0,23,4,3,0,0,2,2,0,4,2,1,45,73,97,84,0,2,2,3,13,78,1,1,1,0
427,748307,59,0,4,8,9,3,19,5,3,5264,169,76,20,0,4,106,78,85,37,16,97,112,179,120,61,16,8444,204083,0,33,6,8,1,0,0,3,1,4,2,1,20,52,42,93,0,3,2,3,33,65,1,0,1,0
428,165726,76,1,2,11,15,1,22,2,4,7650,165,74,24,0,3,124,82,73,37,15,97,132,207,117,41,9,8247,267756,2,25,1,5,0,0,3,3,0,5,3,2,64,86,59,66,1,2,2,2,8,52,1,0,0,1
429,241564,58,1,5,7,10,11,11,3,6,7920,170,77,27,1,3,115,81,90,38,15,97,129,180,99,67,13,5962,143517,0,23,5,4,4,1,0,0,1,5,3,0,17,100,65,74,1,4,1,2,48,61,2,1,0,0
430,477812,51,1,3,3,15,2,4,5,5,4997,166,84,20,2,4,112,77,83,36,13,95,60,124,138,57,15,7406,142523,0,33,5,0,1,1,0,0,1,7,4,2,29,65,67,90,0,0,2,1,56,96,1,1,1,0
431,368246,47,0,2,10,5,5,6,4,6,4145,154,122,29,2,1,104,76,50,35,13,94,94,211,116,45,11,6816,303144,0,18,2,4,1,1,0,2,1,7,7,1,55,67,85,100,0,3,0,1,35,11,2,0,1,0
432,805696,54,1,1,6,21,3,2,4,5,6291,177,63,22,0,4,103,65,76,37,18,98,88,199,103,42,14,5707,329412,0,16,3,4,1,2,0,0,1,5,4,2,78,81,38,69,0,0,0,1,21,81,1,1,0,0
433,218015,80,1,4,6,10,1,21,6,6,6890,154,78,24,0,3,112,92,87,35,16,94,97,145,104,74,15,8657,327370,2,32,0,1,0,1,2,0,1,2,0,1,49,93,63,93,1,0,1,1,43,52,2,1,1,1
434,840674,56,1,1,4,30,12,4,2,1,5094,161,61,26,0,3,126,88,67,36,18,94,95,207,81,34,14,9734,258290,0,31,2,5,4,1,2,4,2,7,4,4,67,85,76,69,0,3,2,2,29,105,2,0,0,0
435,354079,64,1,1,3,18,3,12,2,2,4242,174,54,26,2,4,126,76,95,36,13,97,111,166,111,59,11,6153,223602,0,10,3,5,1,0,1,2,1,4,2,1,41,100,76,66,0,2,0,3,41,45,1,1,1,0
436,650929,44,0,4,6,26,12,18,4,6,6973,162,60,21,1,1,121,66,86,36,11,98,120,171,117,65,15,4362,385822,1,10,2,2,3,0,0,3,0,8,5,2,45,56,85,87,0,0,2,2,5,61,4,1,0,1
437,789944,68,1,2,9,14,11,21,2,6,5875,176,43,26,2,1,130,77,80,36,10,93,120,201,77,65,12,4404,287644,1,46,0,3,1,1,2,3,0,5,5,1,32,81,100,100,1,2,0,2,50,75,2,0,1,0
438,788105,58,1,5,10,14,2,9,6,1,4658,176,58,27,0,4,140,78,57,35,19,97,119,171,159,29,14,6571,296967,1,24,3,3,4,2,0,0,2,5,4,2,0,77,75,94,1,5,3,1,52,42,1,1,0,0
439,613758,57,1,4,8,18,6,11,4,4,1863,170,83,28,0,2,107,86,72,35,12,98,123,203,144,47,13,6366,286374,0,31,7,3,3,0,1,0,0,4,2,1,100,84,65,84,0,0,2,2,47,10,1,1,0,0
440,465890,49,0,1,4,8,10,7,7,2,4200,180,72,21,2,1,119,82,77,38,13,95,146,251,80,56,10,9030,238936,1,10,3,5,2,0,0,2,0,5,4,3,75,87,94,92,2,2,2,1,33,107,1,1,1,0
441,545101,54,1,1,8,17,2,2,4,6,6518,164,58,23,0,3,121,73,80,35,12,95,114,255,102,66,9,7711,243524,0,36,1,5,0,0,1,4,0,8,7,3,28,86,71,73,1,3,1,1,43,46,1,0,0,0
442,136631,56,0,3,6,17,7,1,5,3,6331,163,62,26,3,3,137,76,81,37,17,97,99,188,124,67,14,6340,279196,0,10,1,7,3,2,1,6,0,6,6,3,63,87,100,82,0,3,0,1,37,58,3,0,0,0
443,866577,48,0,5,1,25,11,8,5,6,8981,165,52,24,1,1,119,69,62,36,14,93,108,246,89,39,14,6211,160744,0,34,4,5,3,0,0,0,1,10,9,1,34,94,48,57,1,5,1,2,55,90,1,0,1,1
444,172991,72,1,5,4,8,4,7,5,1,3992,163,41,26,1,2,97,93,85,35,20,97,78,211,108,45,15,6066,219061,0,10,5,6,3,1,1,1,0,4,1,2,34,76,66,100,1,0,2,2,14,64,2,1,0,0
445,104014,52,0,4,12,27,3,1,1,1,2435,169,53,28,1,3,98,86,87,37,15,96,82,215,95,67,14,7969,261033,2,22,2,4,1,0,1,5,0,6,6,2,37,68,47,97,2,4,2,1,53,77,3,1,1,0
446,373237,53,1,5,6,24,10,21,5,1,6754,142,71,17,0,3,131,105,72,35,18,100,125,227,89,42,13,5699,276453,0,28,1,1,3,3,1,1,2,2,0,1,69,53,71,63,0,1,2,2,15,63,3,1,0,0
447,118070,66,1,1,9,28,7,7,6,6,6609,159,56,21,0,4,126,77,73,38,13,98,95,225,91,48,14,6276,281551,2,14,2,5,2,1,1,0,1,7,4,2,25,90,54,98,1,2,1,1,39,77,1,0,0,0
448,922209,65,1,5,4,2,5,6,5,2,4439,152,58,26,1,3,98,60,89,35,20,98,134,188,142,57,14,6826,308923,0,23,0,3,3,0,0,0,1,1,1,1,37,52,100,87,0,0,1,2,38,50,2,0,1,1
449,156958,48,0,4,4,7,6,21,5,1,4264,171,67,27,1,4,114,83,85,37,16,96,63,220,146,49,14,9942,279672,1,21,2,3,1,1,0,4,0,6,4,1,57,95,68,73,0,3,4,3,48,10,2,0,0,1
450,182074,65,0,2,3,20,12,13,1,2,2225,161,40,25,1,2,101,92,58,35,15,98,94,172,123,28,12,6464,227720,1,38,3,5,1,1,2,3,1,6,3,3,84,77,76,68,1,3,1,2,36,17,2,1,1,0
451,635017,70,0,4,1,25,1,15,7,2,6026,174,83,18,1,4,143,88,88,36,14,99,125,185,95,59,16,8449,265153,0,26,0,9,2,0,2,1,1,7,7,2,91,96,89,72,1,4,2,3,20,55,2,1,0,0
452,855073,55,1,3,6,8,3,20,2,2,6334,163,53,23,3,2,122,86,63,36,15,98,126,182,142,50,12,8440,270113,2,17,2,2,2,0,4,4,1,4,2,2,35,91,51,70,1,3,3,1,31,80,2,0,0,0
453,276089,75,1,2,3,9,7,5,3,1,7305,164,79,20,1,3,135,93,76,36,16,94,96,194,113,62,15,4399,257599,1,25,4,5,2,1,1,1,0,2,0,1,16,75,67,55,0,3,2,2,25,54,1,0,1,0
454,297392,44,0,1,4,21,10,10,6,6,1150,175,40,24,1,4,119,69,69,38,17,96,134,144,94,70,15,7613,239703,0,37,4,2,0,0,0,2,0,6,6,2,55,89,64,83,1,0,0,3,40,51,3,0,1,0
455,258823,54,0,1,5,5,6,20,3,3,7229,157,94,34,0,4,163,74,92,36,15,91,124,186,82,54,14,9491,350685,1,17,3,3,1,2,0,3,1,4,1,1,51,100,42,89,1,0,2,3,11,83,2,0,1,0
456,730152,51,1,5,2,29,9,22,5,2,4860,160,88,27,1,1,128,61,87,36,19,99,69,196,92,48,13,6448,236640,0,35,0,5,1,2,1,4,1,8,7,2,13,74,100,89,1,7,0,1,16,60,2,1,1,0
457,493002,70,0,3,7,3,4,14,5,5,4649,150,79,20,1,4,106,83,61,37,15,98,107,228,95,48,12,8334,159784,0,37,4,3,0,0,1,2,1,6,3,0,19,89,100,42,0,3,1,1,40,72,3,0,1,1
458,833429,58,0,5,1,21,11,16,5,3,7404,173,58,23,1,2,92,83,85,37,17,96,94,161,108,62,13,8500,282902,0,24,5,5,3,0,0,1,2,3,2,2,31,64,65,84,0,2,3,1,30,103,2,0,1,0
459,598863,57,0,5,1,11,8,1,2,5,2266,177,76,27,0,2,111,95,64,37,16,94,77,206,139,49,14,7930,351564,2,38,3,3,1,1,0,2,0,7,7,1,87,61,40,80,0,0,2,1,41,102,1,1,1,1
